,dataset_index,machine,shot
1224,17008,east,77191
1225,11080,east,64417
1226,3368,d3d,164188
1227,5976,d3d,171939
1228,22472,cmod,1160923014
1229,2749,d3d,162543
1230,22269,cmod,1160830017
1231,6422,d3d,173850
1232,6153,d3d,172498
1233,8879,east,56936
1234,16036,east,74626
1235,21393,cmod,1160503025
1236,6954,d3d,175042
1237,17218,east,77595
1238,6772,d3d,174702
1239,22249,cmod,1160826019
1240,9793,east,62272
1241,10149,east,62748
1242,20429,cmod,1150630019
1243,5501,d3d,170377
1244,7702,d3d,176809
1245,3078,d3d,163238
1246,5720,d3d,170879
1247,19362,cmod,1120906002
1248,16490,east,75259
1249,19353,cmod,1120831017
1250,7844,east,55057
1251,2659,d3d,162263
1252,7657,d3d,176728
1253,5300,d3d,169991
1254,21686,cmod,1160620010
1255,18342,east,80331
1256,18663,east,80864
1257,783,d3d,158058
1258,12179,east,66993
1259,2564,d3d,161602
1260,7588,d3d,176486
1261,12369,east,67244
1262,2482,d3d,161492
1263,9604,east,61706
1264,64,d3d,156510
1265,9625,east,61819
1266,20359,cmod,1150618019
1267,18102,east,79886
1268,14365,east,71263
1269,9710,east,62166
1270,9606,east,61709
1271,1646,d3d,159990
1272,819,d3d,158147
1273,2784,d3d,162734
1274,1912,d3d,160455
1275,13874,east,70475
1276,13092,east,69018
1277,3924,d3d,165477
1278,6650,d3d,174420
1279,1484,d3d,159454
1280,20873,cmod,1150901015
1281,7687,d3d,176775
1282,1002,d3d,158517
1283,5347,d3d,170077
1284,536,d3d,157499
1285,19360,cmod,1120905015
1286,11151,east,64521
1287,22467,cmod,1160922029
1288,14672,east,72112
1289,3780,d3d,165114
1290,13040,east,68915
1291,6432,d3d,173869
1292,21335,cmod,1160426003
1293,3396,d3d,164245
1294,2096,d3d,160827
1295,14870,east,72719
1296,5430,d3d,170268
1297,15832,east,74204
1298,4057,d3d,165920
1299,9581,east,61622
1300,9168,east,59324
1301,9328,east,60060
1302,16584,east,75390
1303,6325,d3d,173527
1304,12654,east,67672
1305,16092,east,74707
1306,17003,east,77176
1307,10840,east,64045
1308,6608,d3d,174254
1309,13020,east,68882
1310,4473,d3d,166827
1311,19236,cmod,1120221002
1312,20862,cmod,1150827006
1313,18853,east,81196
1314,14261,east,71107
1315,11604,east,65616
1316,15115,east,73078
1317,7739,d3d,176895
1318,608,d3d,157701
1319,5483,d3d,170338
1320,5929,d3d,171622
1321,18879,east,81232
1322,4540,d3d,166939
1323,17774,east,79264
1324,10071,east,62635
1325,16651,east,75513
1326,16070,east,74673
1327,354,d3d,157089
1328,16233,east,74922
1329,5390,d3d,170173
1330,11112,east,64459
1331,14867,east,72706
1332,7421,d3d,176035
1333,90,d3d,156562
1334,5965,d3d,171925
1335,9484,east,61395
1336,9930,east,62462
1337,799,d3d,158118
1338,12496,east,67458
1339,20099,cmod,1140819009
1340,3068,d3d,163219
1341,992,d3d,158494
1342,11955,east,66531
1343,7524,d3d,176300
1344,13745,east,70230
1345,9057,east,57348
1346,15070,east,73023
1347,4123,d3d,166063
1348,18244,east,80161
1349,12163,east,66957
1350,6094,d3d,172395
1351,14880,east,72731
1352,12226,east,67054
1353,19526,cmod,1140402029
1354,7318,d3d,175889
1355,10956,east,64253
1356,3497,d3d,164478
1357,3125,d3d,163331
1358,2874,d3d,162918
1359,4638,d3d,167295
1360,4812,d3d,167524
1361,8283,east,55896
1362,9404,east,60250
1363,1549,d3d,159605
1364,3260,d3d,163782
1365,827,d3d,158155
1366,8091,east,55572
1367,6366,d3d,173701
1368,11832,east,66338
1369,20152,cmod,1150508001
1370,11788,east,66197
1371,1374,d3d,159290
1372,1836,d3d,160303
1373,21107,cmod,1150930011
1374,19146,east,81616
1375,3050,d3d,163179
1376,11343,east,64807
1377,1036,d3d,158602
1378,1054,d3d,158631
1379,15533,east,73759
1380,16689,east,75555
1381,17189,east,77558
1382,9034,east,57309
1383,18089,east,79871
1384,18334,east,80319
1385,12716,east,67769
1386,11099,east,64438
1387,2168,d3d,160981
1388,18634,east,80797
1389,18606,east,80753
1390,4498,d3d,166869
1391,9264,east,59767
1392,20271,cmod,1150529028
1393,21368,cmod,1160427011
1394,9810,east,62290
1395,6860,d3d,174877
1396,12609,east,67614
1397,12112,east,66747
1398,19737,cmod,1140619009
1399,10556,east,63579
1400,6120,d3d,172441
1401,5572,d3d,170557
1402,5957,d3d,171916
1403,18336,east,80321
1404,21920,cmod,1160720022
1405,9564,east,61575
1406,8853,east,56900
1407,8844,east,56889
1408,4761,d3d,167451
1409,17704,east,79101
1410,18481,east,80555
1411,1717,d3d,160099
1412,16065,east,74666
1413,15850,east,74347
1414,17290,east,77692
1415,6830,d3d,174834
1416,5412,d3d,170242
1417,17690,east,79064
1418,2508,d3d,161519
1419,9403,east,60249
1420,21052,cmod,1150928002
1421,2276,d3d,161147
1422,16588,east,75396
1423,2987,d3d,163100
1424,9706,east,62162
1425,3182,d3d,163487
1426,7349,d3d,175929
1427,11629,east,65798
1428,1466,d3d,159427
1429,6579,d3d,174204
1430,20069,cmod,1140808030
1431,6583,d3d,174209
1432,3218,d3d,163608
1433,17331,east,77745
1434,12280,east,67127
1435,15322,east,73406
1436,12851,east,67966
1437,18953,east,81322
1438,11122,east,64485
1439,18588,east,80732
1440,18385,east,80398
1441,19366,cmod,1120907004
1442,6705,d3d,174593
1443,66,d3d,156512
1444,8210,east,55741
1445,4549,d3d,166953
1446,1990,d3d,160578
1447,20877,cmod,1150901021
1448,1121,d3d,158756
1449,6204,d3d,173065
1450,12160,east,66951
1451,7913,east,55273
1452,10730,east,63846
1453,16252,east,74942
1454,21763,cmod,1160629023
1455,1761,d3d,160190
1456,19872,cmod,1140722004
1457,19812,cmod,1140702032
1458,20424,cmod,1150630012
1459,9386,east,60218
1460,9602,east,61696
1461,12605,east,67610
1462,21271,cmod,1160419023
1463,10363,east,63287
1464,11901,east,66465
1465,20274,cmod,1150604003
1466,10199,east,62802
1467,11810,east,66311
1468,10068,east,62632
1469,20388,cmod,1150623023
1470,14095,east,70894
1471,1471,d3d,159432
1472,16870,east,76879
1473,6614,d3d,174261
1474,7479,d3d,176208
1475,12456,east,67404
1476,11461,east,64974
1477,8869,east,56923
1478,7289,d3d,175830
1479,20851,cmod,1150826021
1480,17793,east,79293
1481,18661,east,80856
1482,4646,d3d,167303
1483,5634,d3d,170754
1484,18304,east,80267
1485,18202,east,80102
1486,13269,east,69355
1487,5011,d3d,169027
1488,17728,east,79197
1489,1931,d3d,160484
1490,20971,cmod,1150916020
1491,1609,d3d,159736
1492,21165,cmod,1160401028
1493,6573,d3d,174197
1494,1023,d3d,158589
1495,9960,east,62492
1496,1652,d3d,159997
1497,7092,d3d,175424
1498,11902,east,66466
1499,3606,d3d,164778
1500,6008,d3d,171979
1501,9251,east,59747
1502,14808,east,72601
1503,8183,east,55701
1504,8849,east,56896
1505,9813,east,62294
1506,19091,east,81503
1507,13508,east,69824
1508,7782,d3d,176975
1509,2015,d3d,160658
1510,2246,d3d,161104
1511,22517,cmod,1160928008
1512,2994,d3d,163108
1513,6078,d3d,172340
1514,10286,east,62933
1515,6278,d3d,173294
1516,16966,east,77094
1517,2643,d3d,162246
1518,18150,east,79970
1519,1655,d3d,160000
1520,225,d3d,156822
1521,17692,east,79070
1522,15031,east,72944
1523,2650,d3d,162253
1524,18709,east,80955
1525,1447,d3d,159393
1526,11577,east,65153
1527,5742,d3d,171109
1528,6072,d3d,172228
1529,21060,cmod,1150928011
1530,10011,east,62563
1531,5967,d3d,171927
1532,7633,d3d,176659
1533,14921,east,72787
1534,5322,d3d,170042
1535,2752,d3d,162557
1536,11381,east,64872
1537,21740,cmod,1160628020
1538,2950,d3d,163025
1539,9627,east,61823
1540,2647,d3d,162250
1541,3724,d3d,165031
1542,14724,east,72266
1543,18474,east,80546
1544,2130,d3d,160902
1545,15915,east,74453
1546,2903,d3d,162959
1547,2043,d3d,160703
1548,2438,d3d,161414
1549,15560,east,73804
1550,3811,d3d,165190
1551,5343,d3d,170073
1552,18152,east,79972
1553,6832,d3d,174846
1554,7157,d3d,175533
1555,4541,d3d,166942
1556,20023,cmod,1140806001
1557,16144,east,74777
1558,21799,cmod,1160701006
1559,7969,east,55353
1560,15460,east,73653
1561,9154,east,57492
1562,9194,east,59463
1563,5856,d3d,171453
1564,20507,cmod,1150716015
1565,12580,east,67574
1566,3688,d3d,164973
1567,15308,east,73389
1568,11838,east,66346
1569,11138,east,64505
1570,18456,east,80518
1571,8104,east,55593
1572,16068,east,74669
1573,13787,east,70364
1574,18807,east,81100
1575,11047,east,64380
1576,10332,east,63211
1577,9719,east,62180
1578,635,d3d,157737
1579,16908,east,76941
1580,10821,east,63994
1581,21380,cmod,1160503008
1582,6755,d3d,174676
1583,3892,d3d,165439
1584,22555,cmod,1160930042
1585,17378,east,78488
1586,393,d3d,157138
1587,17319,east,77730
1588,21171,cmod,1160405012
1589,9464,east,61308
1590,10201,east,62805
1591,18040,east,79797
1592,18920,east,81283
1593,6886,d3d,174910
1594,17885,east,79524
1595,18505,east,80582
1596,12557,east,67540
1597,263,d3d,156872
1598,2176,d3d,160997
1599,4781,d3d,167478
1600,11869,east,66415
1601,14918,east,72783
1602,4693,d3d,167370
1603,20951,cmod,1150911017
1604,5419,d3d,170251
1605,12963,east,68772
1606,15749,east,74083
1607,11030,east,64351
1608,15550,east,73791
1609,11672,east,65892
1610,21890,cmod,1160713006
1611,3261,d3d,163787
1612,2483,d3d,161493
1613,5711,d3d,170870
1614,11957,east,66535
1615,7707,d3d,176815
1616,14615,east,71671
1617,18764,east,81051
1618,4096,d3d,166023
1619,11992,east,66585
1620,4842,d3d,167564
1621,573,d3d,157557
1622,17248,east,77636
1623,11352,east,64816
1624,20603,cmod,1150724006
1625,16844,east,76844
1626,8297,east,55916
1627,2430,d3d,161406
1628,1265,d3d,158997
1629,18476,east,80548
1630,11620,east,65749
1631,11469,east,64983
1632,17418,east,78564
1633,1318,d3d,159173
1634,12764,east,67840
1635,2800,d3d,162762
1636,12046,east,66649
1637,12797,east,67894
1638,14335,east,71217
1639,566,d3d,157546
1640,4174,d3d,166138
1641,9825,east,62321
1642,19475,cmod,1140227016
1643,15476,east,73674
1644,6723,d3d,174616
1645,1976,d3d,160562
1646,3628,d3d,164825
1647,18769,east,81057
1648,12933,east,68741
1649,4731,d3d,167414
1650,10768,east,63904
1651,8512,east,56313
1652,5997,d3d,171966
1653,14440,east,71426
1654,10800,east,63959
1655,8667,east,56603
1656,10057,east,62618
1657,16783,east,76568
1658,14860,east,72697
1659,8569,east,56420
1660,20321,cmod,1150616016
1661,18927,east,81292
1662,14657,east,71727
1663,15149,east,73116
1664,2759,d3d,162707
1665,12285,east,67132
1666,7172,d3d,175558
1667,18017,east,79771
1668,5846,d3d,171436
1669,4518,d3d,166905
1670,13742,east,70226
1671,5150,d3d,169499
1672,13841,east,70430
1673,13207,east,69212
1674,1638,d3d,159828
1675,20040,cmod,1140806025
1676,17460,east,78627
1677,3144,d3d,163442
1678,6217,d3d,173080
1679,16263,east,74953
1680,945,d3d,158413
1681,532,d3d,157491
1682,18426,east,80476
1683,22297,cmod,1160831026
1684,2218,d3d,161053
1685,5040,d3d,169117
1686,18591,east,80736
1687,9286,east,59950
1688,10929,east,64202
1689,18894,east,81255
1690,6774,d3d,174704
1691,21005,cmod,1150922018
1692,13651,east,70092
1693,8657,east,56592
1694,16382,east,75107
1695,16527,east,75297
1696,1168,d3d,158830
1697,651,d3d,157756
1698,1835,d3d,160302
1699,5012,d3d,169028
1700,11776,east,66166
1701,21560,cmod,1160526024
1702,14401,east,71354
1703,10696,east,63794
1704,16523,east,75293
1705,13937,east,70569
1706,8541,east,56359
1707,3537,d3d,164599
1708,6581,d3d,174207
1709,11835,east,66341
1710,14614,east,71670
1711,17773,east,79263
1712,11089,east,64427
1713,8475,east,56237
1714,16762,east,76465
1715,891,d3d,158310
1716,21902,cmod,1160718016
1717,5837,d3d,171318
1718,13644,east,70084
1719,3388,d3d,164222
1720,3929,d3d,165482
1721,7004,d3d,175200
1722,7307,d3d,175863
1723,17439,east,78600
1724,4266,d3d,166412
1725,6731,d3d,174629
1726,4471,d3d,166820
1727,9455,east,61293
1728,17038,east,77239
1729,15382,east,73514
1730,18366,east,80376
1731,21135,cmod,1151002003
1732,10330,east,63208
1733,20153,cmod,1150508002
1734,18823,east,81142
1735,446,d3d,157266
1736,9086,east,57396
1737,11478,east,64993
1738,20994,cmod,1150918019
1739,9364,east,60174
1740,2878,d3d,162927
1741,2901,d3d,162954
1742,9004,east,57212
1743,7504,d3d,176258
1744,19196,cmod,1120106022
1745,2236,d3d,161089
1746,20872,cmod,1150901014
1747,11476,east,64991
1748,194,d3d,156773
1749,19164,east,81654
1750,18233,east,80143
1751,11712,east,65978
1752,909,d3d,158345
1753,6010,d3d,171981
1754,16336,east,75040
1755,1353,d3d,159263
1756,21857,cmod,1160708003
1757,20684,cmod,1150804014
1758,7937,east,55311
1759,5868,d3d,171477
1760,11401,east,64895
1761,1772,d3d,160206
1762,9219,east,59501
1763,15853,east,74350
1764,20579,cmod,1150723007
1765,2521,d3d,161537
1766,11720,east,65997
1767,9922,east,62445
1768,15972,east,74533
1769,4125,d3d,166065
1770,19047,east,81446
1771,4141,d3d,166089
1772,4641,d3d,167298
1773,478,d3d,157374
1774,20042,cmod,1140806027
1775,20672,cmod,1150731021
1776,16366,east,75090
1777,22513,cmod,1160927030
1778,17778,east,79271
1779,1161,d3d,158823
1780,4438,d3d,166728
1781,7047,d3d,175272
1782,13301,east,69457
1783,5178,d3d,169569
1784,1580,d3d,159663
1785,12169,east,66963
1786,10573,east,63606
1787,22259,cmod,1160830006
1788,4573,d3d,167215
1789,14536,east,71550
1790,14871,east,72720
1791,3653,d3d,164870
1792,20307,cmod,1150612025
1793,6113,d3d,172425
1794,8750,east,56743
1795,987,d3d,158488
1796,19095,east,81509
1797,960,d3d,158431
1798,21224,cmod,1160414011
1799,8287,east,55901
1800,12185,east,66999
1801,6593,d3d,174233
1802,20218,cmod,1150514025
1803,5107,d3d,169385
1804,4464,d3d,166812
1805,1255,d3d,158986
1806,9101,east,57412
1807,15375,east,73507
1808,20769,cmod,1150813013
1809,20407,cmod,1150625021
1810,10896,east,64138
1811,13267,east,69338
1812,21968,cmod,1160727007
1813,16935,east,76988
1814,530,d3d,157487
1815,17334,east,77748
1816,17642,east,78927
1817,10872,east,64110
1818,3413,d3d,164269
1819,1329,d3d,159184
1820,11495,east,65014
1821,9220,east,59503
1822,6782,d3d,174712
1823,19306,cmod,1120727008
1824,12589,east,67593
1825,2986,d3d,163062
1826,17622,east,78889
1827,7130,d3d,175498
1828,8440,east,56160
1829,9539,east,61507
1830,16905,east,76936
1831,633,d3d,157735
1832,18103,east,79887
1833,6182,d3d,172549
1834,18421,east,80465
1835,18109,east,79893
1836,17515,east,78721
1837,4742,d3d,167425
1838,7585,d3d,176477
1839,21572,cmod,1160527012
1840,15664,east,73953
1841,5754,d3d,171140
1842,8654,east,56588
1843,20790,cmod,1150814006
1844,15466,east,73659
1845,20984,cmod,1150916034
1846,10564,east,63587
1847,15964,east,74525
1848,21633,cmod,1160615023
1849,17318,east,77728
1850,8626,east,56548
1851,8265,east,55842
1852,21302,cmod,1160420029
1853,17329,east,77742
1854,10180,east,62779
1855,6913,d3d,174970
1856,22368,cmod,1160914001
1857,662,d3d,157805
1858,3455,d3d,164356
1859,22552,cmod,1160930036
1860,12868,east,68427
1861,11371,east,64859
1862,3057,d3d,163202
1863,13165,east,69158
1864,4443,d3d,166734
1865,13490,east,69793
1866,12104,east,66735
1867,12706,east,67750
1868,2024,d3d,160675
1869,6201,d3d,173051
1870,15985,east,74546
1871,22210,cmod,1160825006
1872,965,d3d,158444
1873,11061,east,64397
1874,7236,d3d,175697
1875,21177,cmod,1160406015
1876,10277,east,62922
1877,1092,d3d,158692
1878,10878,east,64116
1879,14636,east,71697
1880,4065,d3d,165932
1881,21070,cmod,1150928021
1882,9852,east,62348
1883,21823,cmod,1160706001
1884,1096,d3d,158696
1885,20115,cmod,1140820028
1886,439,d3d,157259
1887,5340,d3d,170070
1888,3719,d3d,165026
1889,4603,d3d,167252
1890,15986,east,74553
1891,14661,east,71732
1892,2485,d3d,161495
1893,13305,east,69471
1894,22051,cmod,1160805003
1895,1680,d3d,160037
1896,4760,d3d,167450
1897,22420,cmod,1160920015
1898,16956,east,77016
1899,21979,cmod,1160728012
1900,11536,east,65079
1901,1688,d3d,160055
1902,4052,d3d,165894
1903,20997,cmod,1150922002
1904,3988,d3d,165710
1905,11561,east,65133
1906,9534,east,61497
1907,14299,east,71175
1908,6946,d3d,175027
1909,19517,cmod,1140402009
1910,20067,cmod,1140808027
1911,13886,east,70488
1912,9582,east,61623
1913,4459,d3d,166798
1914,9880,east,62387
1915,8650,east,56584
1916,4574,d3d,167216
1917,600,d3d,157678
1918,20466,cmod,1150714005
1919,16231,east,74918
1920,13677,east,70141
1921,18868,east,81218
1922,1098,d3d,158698
1923,15634,east,73900
1924,9909,east,62428
1925,16768,east,76496
1926,9394,east,60235
1927,11365,east,64842
1928,650,d3d,157755
1929,4591,d3d,167236
1930,21774,cmod,1160630008
1931,11697,east,65945
1932,13454,east,69706
1933,8278,east,55886
1934,9002,east,57205
1935,5051,d3d,169131
1936,19185,east,81684
1937,2306,d3d,161193
1938,5719,d3d,170878
1939,22224,cmod,1160825020
1940,19403,cmod,1121002025
1941,9998,east,62545
1942,5198,d3d,169604
1943,5258,d3d,169897
1944,740,d3d,157989
1945,4146,d3d,166096
1946,5382,d3d,170156
1947,9683,east,62096
1948,20781,cmod,1150813025
1949,11399,east,64893
1950,8033,east,55481
1951,11728,east,66013
1952,10120,east,62701
1953,210,d3d,156796
1954,14929,east,72803
1955,1541,d3d,159591
1956,22364,cmod,1160913025
1957,16922,east,76961
1958,18113,east,79897
1959,12094,east,66721
1960,18324,east,80303
1961,7383,d3d,175977
1962,7042,d3d,175267
1963,14372,east,71273
1964,8534,east,56352
1965,12079,east,66697
1966,4095,d3d,166021
1967,4288,d3d,166443
1968,4998,d3d,168976
1969,2673,d3d,162302
1970,283,d3d,156902
1971,11079,east,64416
1972,8253,east,55828
1973,1945,d3d,160502
1974,17245,east,77633
1975,20091,cmod,1140815026
1976,18874,east,81226
1977,11730,east,66019
1978,8705,east,56669
1979,14799,east,72431
1980,16010,east,74590
1981,13953,east,70590
1982,19656,cmod,1140523015
1983,16320,east,75022
1984,6624,d3d,174271
1985,3355,d3d,164145
1986,4305,d3d,166462
1987,2496,d3d,161507
1988,13226,east,69252
1989,11995,east,66589
1990,762,d3d,158023
1991,3912,d3d,165463
1992,809,d3d,158136
1993,8591,east,56462
1994,5545,d3d,170442
1995,7550,d3d,176352
1996,8317,east,55937
1997,2470,d3d,161474
1998,20044,cmod,1140806029
1999,12074,east,66688
2000,8888,east,56946
2001,12919,east,68701
2002,17894,east,79533
2003,14317,east,71196
2004,22211,cmod,1160825007
2005,14573,east,71591
2006,6675,d3d,174513
2007,18408,east,80434
2008,997,d3d,158503
2009,18903,east,81264
2010,9641,east,61886
2011,866,d3d,158200
2012,22530,cmod,1160930004
2013,6105,d3d,172413
2014,18551,east,80675
2015,17892,east,79531
2016,12615,east,67620
2017,19928,cmod,1140729012
2018,6936,d3d,175013
2019,15885,east,74415
2020,5763,d3d,171149
2021,16102,east,74718
2022,3495,d3d,164476
2023,10000,east,62547
2024,10832,east,64026
2025,2755,d3d,162692
2026,6575,d3d,174199
2027,13104,east,69037
2028,9652,east,61928
2029,5680,d3d,170819
2030,6110,d3d,172421
2031,13467,east,69719
2032,7869,east,55219
2033,3088,d3d,163261
2034,15754,east,74092
2035,5433,d3d,170272
2036,14328,east,71208
2037,6720,d3d,174613
2038,3136,d3d,163432
2039,19269,cmod,1120621001
2040,3837,d3d,165304
2041,18701,east,80945
2042,4422,d3d,166700
2043,17953,east,79657
2044,5332,d3d,170053
2045,12677,east,67699
2046,14751,east,72339
2047,9046,east,57333
2048,531,d3d,157488
2049,18717,east,80964
2050,7558,d3d,176371
2051,9190,east,59362
2052,11756,east,66112
2053,15566,east,73811
2054,22215,cmod,1160825011
2055,6506,d3d,174084
2056,17859,east,79481
2057,11905,east,66470
2058,11892,east,66455
2059,13179,east,69178
2060,1805,d3d,160251
2061,16040,east,74637
2062,16060,east,74661
2063,3202,d3d,163512
2064,19658,cmod,1140523020
2065,15997,east,74570
2066,4482,d3d,166846
2067,13469,east,69721
2068,21863,cmod,1160708012
2069,14064,east,70834
2070,20788,cmod,1150814004
2071,18519,east,80597
2072,8751,east,56744
2073,11748,east,66098
2074,18594,east,80739
2075,8136,east,55641
2076,148,d3d,156697
2077,7526,d3d,176303
2078,4436,d3d,166726
2079,21080,cmod,1150928031
