,dataset_index,machine,shot
1275,3160,d3d,163464
1276,7765,d3d,176942
1277,346,d3d,157074
1278,5410,d3d,170240
1279,15952,east,74513
1280,9309,east,60013
1281,9814,east,62295
1282,18154,east,79974
1283,10880,east,64118
1284,15754,east,74092
1285,13767,east,70259
1286,14555,east,71572
1287,7155,d3d,175531
1288,7880,east,55232
1289,116,d3d,156645
1290,10989,east,64303
1291,8216,east,55750
1292,5755,d3d,171141
1293,6327,d3d,173529
1294,10860,east,64080
1295,11377,east,64867
1296,9504,east,61427
1297,4961,d3d,168829
1298,6585,d3d,174212
1299,2569,d3d,161608
1300,10052,east,62613
1301,15197,east,73208
1302,13117,east,69056
1303,12351,east,67223
1304,924,d3d,158380
1305,1059,d3d,158637
1306,11285,east,64703
1307,16780,east,76558
1308,670,d3d,157838
1309,4690,d3d,167367
1310,2963,d3d,163038
1311,1127,d3d,158766
1312,15850,east,74347
1313,18909,east,81270
1314,14263,east,71121
1315,14004,east,70671
1316,4696,d3d,167373
1317,17239,east,77627
1318,9822,east,62316
1319,7920,east,55293
1320,9188,east,59359
1321,16812,east,76702
1322,7001,d3d,175195
1323,4032,d3d,165867
1324,18876,east,81229
1325,15287,east,73329
1326,17917,east,79580
1327,3858,d3d,165342
1328,17612,east,78862
1329,1102,d3d,158702
1330,11215,east,64600
1331,8981,east,57149
1332,7234,d3d,175693
1333,15318,east,73399
1334,8822,east,56848
1335,10942,east,64236
1336,14679,east,72126
1337,6795,d3d,174747
1338,15219,east,73232
1339,17286,east,77680
1340,10344,east,63234
1341,6970,d3d,175144
1342,12764,east,67840
1343,8629,east,56553
1344,15347,east,73450
1345,12540,east,67521
1346,17114,east,77409
1347,4993,d3d,168961
1348,6274,d3d,173290
1349,1194,d3d,158913
1350,17913,east,79576
1351,4507,d3d,166882
1352,1440,d3d,159386
1353,9705,east,62158
1354,13704,east,70172
1355,14360,east,71246
1356,4109,d3d,166040
1357,5543,d3d,170440
1358,12778,east,67857
1359,10720,east,63820
1360,10783,east,63936
1361,9061,east,57358
1362,11160,east,64531
1363,11176,east,64549
1364,906,d3d,158333
1365,205,d3d,156789
1366,7739,d3d,176895
1367,6534,d3d,174130
1368,12335,east,67191
1369,12373,east,67250
1370,7626,d3d,176545
1371,15930,east,74484
1372,15303,east,73384
1373,3054,d3d,163183
1374,10222,east,62839
1375,834,d3d,158163
1376,2505,d3d,161516
1377,16550,east,75331
1378,18939,east,81307
1379,14038,east,70784
1380,13369,east,69607
1381,18412,east,80438
1382,5026,d3d,169097
1383,8231,east,55794
1384,9942,east,62474
1385,4221,d3d,166314
1386,18205,east,80105
1387,13469,east,69721
1388,5185,d3d,169589
1389,2398,d3d,161359
1390,2424,d3d,161400
1391,13152,east,69131
1392,2549,d3d,161584
1393,1843,d3d,160314
1394,3877,d3d,165415
1395,3078,d3d,163238
1396,7030,d3d,175242
1397,13394,east,69636
1398,9903,east,62420
1399,9488,east,61405
1400,3470,d3d,164429
1401,11088,east,64426
1402,18170,east,80038
1403,1407,d3d,159333
1404,14776,east,72396
1405,4407,d3d,166671
1406,4762,d3d,167453
1407,1804,d3d,160250
1408,5999,d3d,171968
1409,13129,east,69095
1410,2416,d3d,161391
1411,8587,east,56458
1412,5454,d3d,170296
1413,10493,east,63498
1414,14216,east,71052
1415,12553,east,67536
1416,9137,east,57471
1417,7889,east,55243
1418,17204,east,77576
1419,3232,d3d,163661
1420,2945,d3d,163020
1421,502,d3d,157414
1422,12009,east,66603
1423,5104,d3d,169382
1424,13263,east,69333
1425,10543,east,63565
1426,15354,east,73460
1427,17362,east,78470
1428,14818,east,72614
1429,1595,d3d,159720
1430,9831,east,62327
1431,7386,d3d,175984
1432,11983,east,66565
1433,9896,east,62404
1434,15430,east,73605
1435,11323,east,64768
1436,7682,d3d,176761
1437,15530,east,73755
1438,7049,d3d,175274
1439,14379,east,71299
1440,12253,east,67088
1441,15119,east,73082
1442,17742,east,79214
1443,9161,east,57499
1444,13866,east,70467
1445,5610,d3d,170680
1446,14515,east,71520
1447,17359,east,78467
1448,8494,east,56291
1449,15179,east,73167
1450,6568,d3d,174190
1451,4788,d3d,167486
1452,7036,d3d,175251
1453,7275,d3d,175813
1454,17466,east,78633
1455,15688,east,73978
1456,14634,east,71695
1457,11846,east,66392
1458,8084,east,55560
1459,11141,east,64508
1460,15670,east,73959
1461,8020,east,55461
1462,8724,east,56701
1463,11450,east,64962
1464,917,d3d,158371
1465,15329,east,73420
1466,6400,d3d,173791
1467,11484,east,64999
1468,12985,east,68834
1469,3222,d3d,163651
1470,11168,east,64541
1471,3056,d3d,163201
1472,14783,east,72411
1473,13999,east,70666
1474,601,d3d,157679
1475,8563,east,56412
1476,16553,east,75334
1477,13902,east,70511
1478,17095,east,77379
1479,14278,east,71137
1480,16514,east,75284
1481,12574,east,67564
1482,10506,east,63511
1483,18077,east,79854
1484,10452,east,63436
1485,9744,east,62207
1486,14552,east,71569
1487,18666,east,80872
1488,16842,east,76841
1489,13610,east,70031
1490,15444,east,73636
1491,12200,east,67015
1492,7179,d3d,175586
1493,3787,d3d,165149
1494,9301,east,59977
1495,15578,east,73823
1496,15237,east,73257
1497,18087,east,79866
1498,8208,east,55736
1499,5730,d3d,170892
1500,1070,d3d,158662
1501,2796,d3d,162753
1502,15162,east,73149
1503,12029,east,66624
1504,18631,east,80783
1505,16255,east,74945
1506,11039,east,64362
1507,16867,east,76875
1508,8829,east,56860
1509,9743,east,62206
1510,8153,east,55662
1511,6955,d3d,175043
1512,13177,east,69174
1513,3783,d3d,165145
1514,1412,d3d,159342
1515,2710,d3d,162413
1516,14700,east,72230
1517,18586,east,80730
1518,6790,d3d,174740
1519,14977,east,72860
1520,5721,d3d,170880
1521,17254,east,77643
1522,13267,east,69338
1523,7357,d3d,175939
1524,2307,d3d,161196
1525,4233,d3d,166329
1526,1434,d3d,159379
1527,15853,east,74350
1528,17152,east,77458
1529,1279,d3d,159014
1530,2711,d3d,162414
1531,19166,east,81658
1532,2121,d3d,160876
1533,2113,d3d,160854
1534,11311,east,64755
1535,2025,d3d,160677
1536,12066,east,66676
1537,3565,d3d,164650
1538,15926,east,74480
1539,11083,east,64421
1540,6485,d3d,174045
1541,13910,east,70519
1542,4244,d3d,166358
1543,6223,d3d,173180
1544,2978,d3d,163054
1545,19122,east,81567
1546,16934,east,76986
1547,13875,east,70476
1548,1214,d3d,158934
1549,11093,east,64431
1550,16325,east,75029
1551,17308,east,77717
1552,18667,east,80873
1553,509,d3d,157421
1554,5419,d3d,170251
1555,18290,east,80250
1556,16032,east,74622
1557,17325,east,77736
1558,13455,east,69707
1559,9791,east,62270
1560,7043,d3d,175268
1561,12765,east,67841
1562,7081,d3d,175349
1563,4578,d3d,167220
1564,3825,d3d,165286
1565,8200,east,55722
1566,8986,east,57155
1567,8644,east,56578
1568,9247,east,59743
1569,8739,east,56727
1570,740,d3d,157989
1571,13295,east,69430
1572,11350,east,64814
1573,9786,east,62265
1574,1610,d3d,159737
1575,12002,east,66596
1576,5542,d3d,170439
1577,11507,east,65042
1578,3688,d3d,164973
1579,715,d3d,157955
1580,7551,d3d,176353
1581,17588,east,78832
1582,17444,east,78606
1583,16320,east,75022
1584,9084,east,57394
1585,5249,d3d,169887
1586,9767,east,62244
1587,2135,d3d,160907
1588,6708,d3d,174597
1589,8108,east,55598
1590,1361,d3d,159272
1591,19088,east,81499
1592,4195,d3d,166174
1593,6160,d3d,172508
1594,2876,d3d,162922
1595,9175,east,59343
1596,13429,east,69678
1597,4078,d3d,165951
1598,6517,d3d,174098
1599,11298,east,64729
1600,15994,east,74567
1601,11049,east,64383
1602,7689,d3d,176777
1603,8364,east,56018
1604,2237,d3d,161090
1605,10882,east,64120
1606,12552,east,67535
1607,855,d3d,158189
1608,218,d3d,156814
1609,6503,d3d,174080
1610,17746,east,79218
1611,7280,d3d,175818
1612,4820,d3d,167532
1613,16090,east,74701
1614,11212,east,64594
1615,15489,east,73689
1616,5979,d3d,171942
1617,4217,d3d,166310
1618,2685,d3d,162319
1619,1033,d3d,158599
1620,2261,d3d,161124
1621,3393,d3d,164242
1622,6656,d3d,174436
1623,10977,east,64289
1624,16956,east,77016
1625,3147,d3d,163445
1626,17081,east,77312
1627,14654,east,71723
1628,9671,east,62084
1629,7239,d3d,175700
1630,9099,east,57410
1631,1117,d3d,158751
1632,10451,east,63435
1633,972,d3d,158457
1634,14143,east,70950
1635,17903,east,79555
1636,15609,east,73872
1637,4715,d3d,167392
1638,16917,east,76955
1639,12095,east,66722
1640,14099,east,70898
1641,4549,d3d,166953
1642,669,d3d,157837
1643,6122,d3d,172444
1644,7312,d3d,175874
1645,11878,east,66430
1646,12146,east,66915
1647,8979,east,57147
1648,2722,d3d,162504
1649,2447,d3d,161444
1650,1572,d3d,159654
1651,3749,d3d,165063
1652,2587,d3d,161633
1653,13761,east,70248
1654,4247,d3d,166363
1655,12888,east,68503
1656,4606,d3d,167255
1657,3623,d3d,164814
1658,3580,d3d,164667
1659,1502,d3d,159473
1660,12924,east,68709
1661,10374,east,63301
1662,12776,east,67855
1663,16311,east,75013
1664,6180,d3d,172545
1665,18442,east,80499
1666,2487,d3d,161497
1667,9618,east,61801
1668,17225,east,77603
1669,261,d3d,156870
1670,2442,d3d,161418
1671,3519,d3d,164567
1672,17389,east,78504
1673,11954,east,66530
1674,14542,east,71557
1675,7955,east,55332
1676,4439,d3d,166730
1677,5150,d3d,169499
1678,5388,d3d,170171
1679,5511,d3d,170394
1680,3015,d3d,163129
1681,10593,east,63633
1682,8488,east,56258
1683,11100,east,64439
1684,10810,east,63975
1685,15667,east,73956
1686,14615,east,71671
1687,11907,east,66472
1688,11198,east,64578
1689,6199,d3d,173042
1690,17596,east,78841
1691,8181,east,55699
1692,768,d3d,158036
1693,11548,east,65099
1694,9213,east,59494
1695,1306,d3d,159130
1696,2185,d3d,161008
1697,13218,east,69236
1698,4864,d3d,167600
1699,11027,east,64348
1700,8709,east,56686
1701,6137,d3d,172473
1702,2404,d3d,161373
1703,17964,east,79671
1704,17506,east,78706
1705,18763,east,81049
1706,13883,east,70485
1707,7923,east,55296
1708,6263,d3d,173278
1709,7771,d3d,176962
1710,4825,d3d,167537
1711,6756,d3d,174678
1712,18073,east,79847
1713,7051,d3d,175277
1714,15687,east,73977
1715,16472,east,75240
1716,16420,east,75151
1717,2888,d3d,162938
1718,7685,d3d,176773
1719,14904,east,72765
1720,398,d3d,157151
1721,18228,east,80136
1722,5450,d3d,170290
1723,13165,east,69158
1724,15443,east,73634
1725,2676,d3d,162306
1726,4009,d3d,165763
1727,507,d3d,157419
1728,10546,east,63568
1729,10793,east,63951
1730,13700,east,70168
1731,6551,d3d,174162
1732,1384,d3d,159300
1733,7746,d3d,176902
1734,370,d3d,157109
1735,15366,east,73498
1736,13668,east,70118
1737,6436,d3d,173885
1738,4190,d3d,166169
1739,9484,east,61395
1740,7054,d3d,175280
1741,7846,east,55179
1742,1988,d3d,160575
1743,2955,d3d,163030
1744,245,d3d,156853
1745,14997,east,72893
1746,13705,east,70173
1747,16785,east,76577
1748,5532,d3d,170429
1749,2068,d3d,160788
1750,14605,east,71660
1751,7080,d3d,175323
1752,1303,d3d,159127
1753,3606,d3d,164778
1754,5933,d3d,171626
1755,5106,d3d,169384
1756,7129,d3d,175497
1757,1944,d3d,160500
1758,10448,east,63432
1759,11828,east,66333
1760,6415,d3d,173834
1761,9535,east,61499
1762,12331,east,67187
1763,17028,east,77218
1764,10737,east,63853
1765,7391,d3d,175989
1766,17978,east,79696
1767,2976,d3d,163052
1768,7963,east,55342
1769,2115,d3d,160857
1770,9673,east,62086
1771,6220,d3d,173115
1772,9259,east,59761
1773,13195,east,69198
1774,14259,east,71105
1775,7455,d3d,176178
1776,4908,d3d,168673
1777,5658,d3d,170791
1778,3079,d3d,163240
1779,4308,d3d,166465
1780,14880,east,72731
1781,17307,east,77716
1782,11894,east,66458
1783,13060,east,68945
1784,10759,east,63889
1785,12389,east,67271
1786,7949,east,55326
1787,7788,d3d,176983
1788,2198,d3d,161030
1789,5779,d3d,171205
1790,15537,east,73763
1791,12167,east,66961
1792,11667,east,65872
1793,1790,d3d,160225
1794,17817,east,79351
1795,3361,d3d,164172
1796,13932,east,70558
1797,18512,east,80590
1798,10561,east,63584
1799,17474,east,78648
1800,15773,east,74118
1801,12857,east,67975
1802,8381,east,56037
1803,8269,east,55847
1804,19101,east,81518
1805,16267,east,74957
1806,10436,east,63420
1807,18642,east,80806
1808,11125,east,64488
1809,2838,d3d,162816
1810,13595,east,70013
1811,14924,east,72790
1812,5854,d3d,171450
1813,7347,d3d,175927
1814,1779,d3d,160214
1815,16530,east,75300
1816,11583,east,65162
1817,18880,east,81233
1818,16602,east,75429
1819,11768,east,66154
1820,8350,east,55998
1821,4219,d3d,166312
1822,16792,east,76641
1823,3005,d3d,163119
1824,5400,d3d,170205
1825,3228,d3d,163657
1826,4843,d3d,167565
1827,683,d3d,157900
1828,1340,d3d,159244
1829,11588,east,65588
1830,1872,d3d,160395
1831,977,d3d,158474
1832,19135,east,81592
1833,14609,east,71665
1834,8203,east,55730
1835,10060,east,62623
1836,19100,east,81516
1837,13648,east,70088
1838,9559,east,61545
1839,13820,east,70400
1840,5970,d3d,171933
1841,4284,d3d,166439
1842,9731,east,62194
1843,13777,east,70354
1844,980,d3d,158477
1845,9198,east,59467
1846,12740,east,67802
1847,11337,east,64793
1848,9067,east,57367
1849,6662,d3d,174473
1850,4149,d3d,166104
1851,6554,d3d,174168
1852,3453,d3d,164354
1853,14606,east,71662
1854,11059,east,64394
1855,16398,east,75125
1856,5441,d3d,170280
1857,18118,east,79907
1858,3502,d3d,164483
1859,2885,d3d,162935
1860,4807,d3d,167519
1861,6334,d3d,173545
1862,17144,east,77449
1863,299,d3d,156923
1864,16613,east,75451
1865,2697,d3d,162400
1866,3040,d3d,163169
1867,10770,east,63907
1868,18853,east,81196
1869,3103,d3d,163307
1870,2184,d3d,161007
1871,16035,east,74625
1872,8697,east,56660
1873,7501,d3d,176254
1874,13018,east,68880
1875,14059,east,70829
1876,15282,east,73323
1877,13198,east,69201
1878,4547,d3d,166949
1879,10476,east,63477
1880,8577,east,56432
1881,18286,east,80245
1882,12770,east,67847
1883,14518,east,71527
1884,11175,east,64548
1885,658,d3d,157790
1886,123,d3d,156653
1887,18046,east,79808
1888,5354,d3d,170089
1889,18244,east,80161
1890,4944,d3d,168777
1891,6000,d3d,171969
1892,7436,d3d,176052
1893,17481,east,78670
1894,1569,d3d,159649
1895,14118,east,70923
1896,6301,d3d,173381
1897,7633,d3d,176659
1898,18423,east,80472
1899,16340,east,75044
1900,10685,east,63783
1901,6608,d3d,174254
1902,6329,d3d,173537
1903,3576,d3d,164662
1904,10338,east,63223
1905,5214,d3d,169629
1906,2616,d3d,162175
1907,12191,east,67006
1908,438,d3d,157258
1909,12810,east,67907
1910,16606,east,75434
1911,2886,d3d,162936
1912,17938,east,79622
1913,17105,east,77391
1914,2262,d3d,161125
1915,11653,east,65848
1916,11858,east,66404
1917,5696,d3d,170847
1918,12586,east,67590
1919,8041,east,55493
1920,18076,east,79853
1921,17249,east,77637
1922,13552,east,69950
1923,2916,d3d,162978
1924,19115,east,81558
1925,85,d3d,156556
1926,8769,east,56771
1927,4674,d3d,167344
1928,1930,d3d,160478
1929,5663,d3d,170797
1930,5738,d3d,171104
1931,382,d3d,157127
1932,8211,east,55742
1933,11209,east,64591
1934,13406,east,69649
1935,9055,east,57346
1936,18637,east,80800
1937,16856,east,76859
1938,1441,d3d,159387
1939,13466,east,69718
1940,6241,d3d,173223
1941,2167,d3d,160980
1942,1322,d3d,159177
1943,71,d3d,156518
1944,13880,east,70482
1945,1278,d3d,159013
1946,17364,east,78472
1947,10627,east,63694
1948,12047,east,66650
1949,9615,east,61796
1950,17131,east,77433
1951,16648,east,75508
1952,3992,d3d,165721
1953,6495,d3d,174060
1954,5436,d3d,170275
1955,9850,east,62346
1956,5011,d3d,169027
1957,3323,d3d,164092
1958,1020,d3d,158543
1959,9682,east,62095
1960,1006,d3d,158521
1961,11299,east,64733
1962,6331,d3d,173541
1963,17651,east,78944
1964,7042,d3d,175267
1965,2260,d3d,161122
1966,7466,d3d,176190
1967,5145,d3d,169479
1968,13764,east,70251
1969,12703,east,67742
1970,14097,east,70896
1971,9871,east,62369
1972,2164,d3d,160974
1973,6907,d3d,174964
1974,1084,d3d,158684
1975,13550,east,69948
1976,18466,east,80531
1977,6113,d3d,172425
1978,9719,east,62180
1979,14877,east,72727
1980,3588,d3d,164684
1981,10229,east,62848
1982,15218,east,73231
1983,9526,east,61488
1984,9311,east,60018
1985,10387,east,63321
1986,6829,d3d,174833
1987,17388,east,78503
1988,10271,east,62909
1989,1867,d3d,160365
1990,2989,d3d,163103
1991,7369,d3d,175961
1992,8030,east,55478
1993,2281,d3d,161152
1994,3849,d3d,165323
1995,16668,east,75532
1996,11434,east,64942
1997,8633,east,56564
1998,16419,east,75150
1999,13439,east,69688
2000,14757,east,72349
2001,3418,d3d,164276
2002,12523,east,67492
2003,3213,d3d,163530
2004,2934,d3d,162996
2005,5318,d3d,170036
2006,2316,d3d,161212
2007,1901,d3d,160443
2008,14041,east,70787
2009,14101,east,70900
2010,16779,east,76545
2011,16903,east,76933
2012,10428,east,63412
2013,5824,d3d,171303
2014,3475,d3d,164434
2015,5783,d3d,171214
2016,19148,east,81620
2017,4393,d3d,166612
2018,12860,east,68412
2019,17318,east,77728
2020,15916,east,74460
2021,16437,east,75182
2022,13952,east,70589
2023,17120,east,77418
2024,7479,d3d,176208
2025,732,d3d,157974
2026,11353,east,64817
2027,10464,east,63462
2028,5206,d3d,169621
2029,4482,d3d,166846
2030,18526,east,80610
2031,18435,east,80491
2032,15594,east,73843
2033,11780,east,66171
2034,13722,east,70190
2035,8191,east,55710
2036,6597,d3d,174238
2037,14784,east,72413
2038,9869,east,62367
2039,17117,east,77414
2040,14419,east,71391
2041,1169,d3d,158831
2042,15339,east,73441
2043,12469,east,67419
2044,14895,east,72751
2045,115,d3d,156644
2046,4123,d3d,166063
2047,4498,d3d,166869
2048,5717,d3d,170876
2049,19065,east,81469
2050,12284,east,67131
2051,8985,east,57154
2052,16963,east,77085
2053,7463,d3d,176186
2054,964,d3d,158439
2055,4214,d3d,166306
2056,5670,d3d,170807
2057,1420,d3d,159357
2058,3208,d3d,163520
2059,8503,east,56300
2060,8418,east,56100
2061,12508,east,67472
2062,1583,d3d,159666
2063,15766,east,74110
2064,8593,east,56467
2065,3057,d3d,163202
2066,8045,east,55497
2067,18635,east,80798
2068,12815,east,67912
2069,7319,d3d,175890
2070,5897,d3d,171568
2071,11079,east,64416
2072,16332,east,75036
2073,10856,east,64075
2074,18954,east,81323
2075,8428,east,56129
2076,5767,d3d,171169
2077,5143,d3d,169476
2078,12242,east,67077
2079,12257,east,67092
2080,9727,east,62190
2081,1979,d3d,160565
2082,5142,d3d,169475
2083,6028,d3d,172040
2084,11750,east,66100
2085,11051,east,64386
2086,8631,east,56555
2087,4796,d3d,167496
2088,16655,east,75517
2089,15554,east,73795
2090,18090,east,79872
2091,5438,d3d,170277
2092,9835,east,62331
2093,6994,d3d,175179
2094,17292,east,77697
2095,17060,east,77280
2096,11054,east,64389
2097,5558,d3d,170464
2098,18500,east,80576
2099,14447,east,71433
2100,18628,east,80779
2101,4504,d3d,166877
2102,1271,d3d,159006
2103,12726,east,67787
2104,7290,d3d,175831
2105,6538,d3d,174135
2106,11290,east,64711
2107,12881,east,68469
2108,10682,east,63780
2109,2454,d3d,161452
2110,13900,east,70509
2111,4396,d3d,166617
2112,15109,east,73072
2113,8038,east,55488
2114,9664,east,61973
2115,6275,d3d,173291
2116,4631,d3d,167284
2117,14436,east,71414
2118,15486,east,73686
2119,15129,east,73094
2120,88,d3d,156559
2121,14295,east,71171
2122,19002,east,81386
2123,12388,east,67270
2124,5036,d3d,169113
2125,14489,east,71484
2126,9036,east,57315
2127,16660,east,75523
2128,14281,east,71141
2129,1811,d3d,160257
2130,6472,d3d,173962
2131,13275,east,69392
2132,13225,east,69250
2133,590,d3d,157662
2134,12438,east,67380
2135,8634,east,56567
2136,6323,d3d,173525
2137,12131,east,66861
2138,18651,east,80815
2139,7137,d3d,175505
2140,4709,d3d,167386
2141,15650,east,73923
2142,16883,east,76909
2143,16782,east,76566
2144,16624,east,75474
2145,1224,d3d,158950
2146,2546,d3d,161574
2147,11414,east,64912
2148,15227,east,73244
2149,19034,east,81428
